Title: EUR_TO_PLN

,,EUR_TO_PLN_KEY,,,,,,,,,,,,USD_TO_PLN_KEY,,,,,,,,,
352,19-12,4.0736,4.1739,4.2738,4.2402,4.4110,4.1993,4.2833,4.2617,4.5111,4.6337,4.6853,,3.0624,3.0540,3.4806,3.9008,4.2324,3.5518,3.7556,3.8335,3.7058,4.1104,4.4209,
353,20-12,4.0730,4.1653,4.2665,4.2402,4.4095,4.2041,4.2876,4.2593,4.5111,4.6337,4.6757,,3.0749,3.0504,3.4803,3.9008,4.2546,3.5493,3.7443,3.8382,3.7058,4.1104,4.4115,
354,21-12,4.0645,4.1597,4.2665,4.2402,4.4082,4.1998,4.2851,4.2609,4.5111,4.6375,4.6665,,3.0771,3.0358,3.4803,3.9008,4.2301,3.5414,3.7542,3.8473,3.7058,4.1058,4.3875,
355,22-12,4.0816,4.1597,4.2665,4.2377,4.4096,4.1975,4.2848,4.2609,4.5116,4.6320,4.6443,,3.0879,3.0358,3.4803,3.8693,4.2221,3.5413,3.7560,3.8473,3.6862,4.0988,4.3678,
356,23-12,4.0816,4.1597,4.2765,4.2469,4.4098,4.1884,4.2848,4.2609,4.5025,4.6280,4.6423,,3.0879,3.0358,3.5016,3.8905,4.2215,3.5211,3.7560,3.8473,3.7009,4.0920,4.3705,
357,24-12,4.0816,4.1422,4.3078,4.2412,4.4090,4.1884,4.2848,4.2598,4.5022,4.6190,4.6683,,3.0879,3.0270,3.5255,3.8743,4.2212,3.5211,3.7560,3.8446,3.6924,4.0815,4.3941,
358,25-12,4.0688,4.1515,4.3023,4.2455,4.4090,4.1884,4.2945,4.2671,4.4907,4.6050,4.6683,,3.0671,3.0053,3.5273,3.8729,4.2212,3.5211,3.7747,3.8260,3.6752,4.0709,4.3941,
359,26-12,4.0688,4.1515,4.3023,4.2455,4.4090,4.1884,4.2945,4.2671,4.4907,4.6050,4.6683,,3.0671,3.0053,3.5273,3.8729,4.2212,3.5211,3.7747,3.8260,3.6752,4.0709,4.3941,
360,27-12,4.0688,4.1515,4.3023,4.2455,4.4090,4.1884,4.2945,4.2671,4.4907,4.6050,4.6683,,3.0671,3.0053,3.5273,3.8729,4.2212,3.5211,3.7747,3.8260,3.6752,4.0709,4.3941,
361,28-12,4.0809,4.1487,4.3023,4.2455,4.4028,4.1808,4.3028,4.2567,4.4907,4.6063,4.7008,,3.0956,3.0100,3.5273,3.8729,4.2331,3.5033,3.7566,3.8044,3.6752,4.0652,4.4180,
362,29-12,4.0740,4.1487,4.3023,4.2364,4.4141,4.1770,4.3014,4.2567,4.5308,4.6037,4.6855,,3.0878,3.0100,3.5273,3.8682,4.2228,3.4829,3.7567,3.8044,3.6959,4.0730,4.3999,
363,30-12,4.0740,4.1487,4.3103,4.2400,4.4103,4.1770,4.3014,4.2567,4.5565,4.5960,4.6808,,3.0878,3.0100,3.5447,3.8807,4.1839,3.4829,3.7567,3.8044,3.7102,4.0551,4.3885,
364,31-12,4.0740,4.1543,4.2732,4.2639,4.4103,4.1770,4.3014,4.2568,4.5597,4.5969,4.6808,,3.0878,3.0123,3.5196,3.9165,4.1839,3.4829,3.7567,3.7892,3.7158,4.0587,4.3885,
